étoile,commentaire
1,"J'ai donc acheté ces chaussures pour le travail. J'ai lu qu'il s'agissait de chaussures de jogging, alors j'ai supposé qu'elles seraient parfaites pour moi. Quand je les ai reçus, j'ai été surpris de sentir à quel point ils étaient légers. Elles étaient beaucoup plus légères que mes autres chaussures que j'utilise pour le travail et j'étais ravie de les essayer le lendemain. Le lendemain, je les ai portés pendant environ huit heures et permettez-moi de dire que ce fut une expérience très douloureuse. La partie avant est trop étroite pour mes pieds, mais non seulement elles sont étroites, mais il y a d'énormes bosses à l'intérieur où se trouvent les coutures. Ces ""bosses"" traversent la chaussure, en partant de la zone où mon petit doigt se trouve de l'autre côté. Après quelques heures, mon petit doigt me faisait mal et ça me faisait mal à chaque fois que je faisais un pas. J'ai d'abord pensé que c'était parce qu'ils étaient neufs et que je devais les mouler à mes pieds. Après 3 semaines de les porter pendant plus de 8 heures par jour, j'ai arrêté. Je souffrais toujours tous les jours sans fin en vue. Je les ai portés avec toutes sortes de chaussettes différentes, j'ai desserré mes lacets et même acheté cet outil pour étirer l'intérieur. Pas de chance. Ce sont probablement les pires chaussures que j'ai jamais portées dans ma vie et j'utilise pour porter de grosses bottes à embout d'acier. Si vous recherchez des chaussures de travail confortables, rendez service à vos pieds et cherchez ailleurs."
1,"J'ai acheté 2 paires de suite en 2 ans et les deux fois les chaussures font du bruit quand je marche. Je pensais que c'était une question de temps ou juste un seul cas à la place, j'ai lu beaucoup de critiques similaires à la mienne."
3,"Vous ne pourrez jamais vous faufiler sur qui que ce soit, c'est-à-dire. e. ils grincent quand vous marchez. Mais je les aime bien, ils vont bien et ont l'air bien."
4,"j'ai senti que je devrais revoir, car celui-ci est arrivé (amazon a perdu le premier essai ...). J'ai porté ces baskets de temps en temps depuis le siècle dernier, et je les trouve adaptées - et pour le $$, elles durent juste assez longtemps pour être rentable..."
4,"J'ai une autre paire de ces Nike dans la même taille (12D) et elles sont beaucoup plus larges. Attention la taille est étroite ! Ceux-ci pincent mon petit orteil sur chaque chaussure, à part qu'ils sont confortables. Je n'ai pas remarqué le pincement lorsque je les ai essayés et que je me suis promené dans la maison sur de la moquette. Ce problème n'est survenu qu'après que je les ai épuisés en faisant du shopping et que je les ai marché sur une surface dure. Sinon je les aurais retournés. J'espère les étirer en les portant plusieurs fois avec des chaussettes épaisses, sinon je serai à 55 $."
5,"L'ajustement n'est pas à mon roi gauche, donc j'espère juste qu'ils prendront de la valeur avec le temps."
3,"Il a fallu 4 essais, mais j'ai finalement eu l'une de ces baskets haut de gamme Air Monarchlow qui ne fait pas de bruit de grincement lorsque vous marchez dedans. Déçu de gaspiller mon argent sur les 3 premières paires et de me demander pourquoi je reste avec Nike alors qu'ils ne sont pas pour jouer au basket."
2,"Je ne sais pas pourquoi, mais la chaussure n'a pas duré un an."
4,"J'ai du mal à trouver une chaussure qui me va et qui offre une haute qualité. Cette chaussure me convient parfaitement. C'est la 5ème fois que j'achète ces chaussures. La dernière paire vient d'abandonner après 5 ans de port quotidien. Le confort, le style et un produit durable sont de plus en plus difficiles à trouver. Dans ce cas, j'en ai trouvé un."
5,Hauteur confortable et 3/4.
4,"Il s'adapte comme prévu et sera confortable après avoir porté environ une semaine. Pendant une semaine, c'est si dur pour vos pieds. Quelque chose ne va pas avec cette chaussure."
2,"Pour 100 $, je m'attends à ce que les deux chaussures ne grincent pas lorsque je marche ! Tout neuf l'un est parfait mais pas l'autre ?"
4,Bon produit mais bruyant à pied
4,"Je me suis mesuré à 8,5 4E et Nike s'en sort avec cette chaussure. Plus d'une fois dans ma vie, j'ai souvent dû acheter des chaussures une taille ou deux plus grandes dans ma vie. Je suppose qu'ils n'étaient pas de vrais 4E. Ces chaussures sont. Malheureusement, ces chaussures ne durent pas plus d'un an avec une utilisation intensive. Une chaussure bien collée semble assez solide au début mais elle a son talon d'Achille. Oui, cela coûterait probablement plus cher."
4,"Grande chaussure, belle couleur et expédition rapide. Malheureusement, il s'avère un peu plus petit que par ex. B. le Airmax LTD 3. Maintenant ma fille le porte et est ravie 😅"
5,Très beaux elliptiques
3,Ça fait mal aux pieds
4,Des formateurs solides et solidaires. Ferme à l'extrémité des orteils et si bon pour faire la planche.
4,"J'ai acheté ces mauvais garçons en tant que nouveau papa. Avec un réservoir de propane plein, j'avais hâte de griller. Le temps était magnifique les a annoncés à mes amis. Ils n'ont pas soutenu mon choix. Merci Capernick. Jk toutes leurs femmes étaient trempées. Je suis tellement content d'avoir opté pour le lacé. Les orteils roses sont un peu envolés, espérons-le, avec l'usure. Vous permettra de savoir. Client heureux. J'ai 28 ans."
5,"Je les ai achetées comme cadeau pour mon neveu car il ne peut porter que des chaussures avec une bonne cambrure. Quand ils sont arrivés, nous avons été choqués de voir qu'ils avaient une meilleure voûte que celle de sa Air Jordan. Remarquez que j'ai un revenu limité donc il s'occupe de ses affaires. Je recommande fortement ces chaussures à tous ceux qui veulent une chaussure de qualité à un prix réduit"
4,Bonnes chaussures de marche solides. Cette Nike Air Monarch IV est confortable pour marcher sur le tapis roulant. Non recommandé pour la course à pied en raison des semelles épaisses et de la rigidité. Excellent pour les pompes avec poids des pieds et des jambes.
4,"Livraison rapide, tout comme prévu, j'achèterais à nouveau sans hésiter !"
5,Sa qualité est bonne et sa conception est bonne.
5,"Ce courant est le troisième pour cette même chaussure. C'est surprenant parce que je trouve quelque chose que j'aime et que je ne peux plus jamais le retrouver. Donc, cette conception particulière existe depuis des années. J'adore cette chaussure !"
5,"C'est une excellente chaussure, j'espère qu'ils ne la changeront pas"
5,"Je marche beaucoup et j'ai aussi des pieds larges avec peu ou pas de cambrure. Si vous mettez un insert athlétique dans ces chaussures, elles seront la paire de chaussures la plus confortable que vous porterez jamais. C'est la deuxième paire d'Air Monarchs que je possède et j'espère juste qu'ils continueront à les fabriquer car c'est ma paire de Nike préférée!"
5,"Pas de dégoût, je vis en eux."
5,"Le produit a été expédié rapidement. Nike n'a plus d'écriture/description de la chaussure à l'extérieur de la boîte. Mémo envoyé indiquant cela. Ça a l'air beaucoup mieux. Monarch Nike est un très bon produit. Je les achète pour mon mari depuis de nombreuses années, en alternant les couleurs."
4,Bonne qualité
5,"J'ai vu des critiques qui qualifiaient ces chaussures de bruyantes. DUH !! Votre veste en cuir n'est pas bruyante, hmm ? ! Si vous marchez toute la journée sur des sols en béton nu et que vos jambes vous font mal, vous avez besoin de ces chaussures."
1,L'article était trop étroit au niveau des orteils.
4,J'aime la couleur de celui-ci et il va bien.
4,Le produit est correct.
5,"La Nike Men's Air Monarch IV Cross Trainer est une chaussure très confortable. J'essaie d'amener mes enfants à abandonner la ""haute couture"" et à opter pour le ""grand confort"". La foule plus jeune considère ces chaussures de vieux gars, mais je prendrai du réconfort tous les jours. Je pense que ces chaussures ont fière allure, c'est ma 6ème paire. Le bonus est qu'ils sont disponibles dans des tailles extra larges pour plus de confort."
3,J'ai retourné cet article
4,Couleur et nom de la marque.
5,"J'achète de nouveaux balences depuis 3 ans, j'ai décidé de passer à ces monarques Nike et je ne pourrais pas être plus heureux. Tout d'abord, j'ai de larges pieds plats, New Balance semblait être l'une des seules marques donner l'option large sur presque toutes leurs chaussures. Ils sont géniaux, mais ces Nikes se sentent beaucoup mieux faits, ils sont très légers et le support de la voûte plantaire est extrêmement bon. Pour être un gars de 6 pieds de haut et 270 livres, je passe assez rapidement par les chaussures. Je mettrai à jour cet avis si quelque chose ne va pas avec ces chaussures. Ceux-ci sont confortables et géniaux"
5,"Je les ai achetés pour marcher. Je marche environ 4 à 5 miles par jour. Il s'agit probablement de la 4e ou 5e paire que j'ai achetée au fil des ans. Elles sont confortables dès la sortie de la boîte et durent plus longtemps que la chaussure moyenne. La seule chose que je peux dire, c'est qu'ils sont trop chauds pour les marcheurs d'été."
4,Très belles baskets. J'ai commandé une demi-taille au dessus Se salit trop facilement Super chaussure !!
5,"J'ai acheté les Nike Air Monarch au cours des 5 dernières années et je continuerai à les acheter. Elles sont parfaitement ajustées et très confortables à porter toute la journée. Jusqu'à présent, elles maintiennent les mêmes normes de confort."
5,"C'est ma troisième paire que j'achète. Je les porte quotidiennement. Le seul problème que j'ai trouvé est qu'en vieillissant, ils commencent à grincer beaucoup, ce qui est très ennuyeux. Cependant, à ce moment-là, je suis prêt pour une nouvelle paire."
2,"J'ai acheté ces chaussures en 2019 mais je ne les ai pas portées avant le milieu de 2021. Après environ 2 semaines de port, marche normale sans course, la semelle de la chaussure droite s'est délaminée et a commencé cet horrible grincement en marchant. La chaussure a continué à être utilisable mais il est odieux de le porter en public en raison du fort grincement lors de la marche ou du changement de charge sur le pied droit. J'ai abandonné ces chaussures et je ne les utiliserai que pour le travail autour de la maison"
5,"Ce sont les chaussures de travail préférées de mon mari. Il travaille dans la finition et la construction, et c'est la seule marque/style qu'il porte depuis plus de 10 ans. Pete Carroll porte également cette marque/ce style ! ALLEZ HAWKS !"
4,Cet entraîneur Nike Air Cross était parfait tout autour.
1,"Ils font un bruit de grincement drôle et très ennuyeux quand je marche, comme marcher sur du papier bulle à chaque pas."
4,La Nike Men's Air Monarch Iv est une chaussure solide et stable avec une bonne finition. J'ai porté la chaussure plusieurs fois et je dois dire qu'elle est très confortable.L'inconvénient est que la semelle est très glissante sur les trottoirs humides et mouillés.
4,Environ une demi-taille trop petite
4,"C'est une chaussure confortable, à mon avis pas pour le sport car elles pèsent un peu mais on peut pratiquer la marche."
4,C'est donc clairement une chaussure dure et ce n'est certainement pas pour l'été
5,La première classe achètera à nouveau
5,J'adore cette chaussure ! Exactement comme représenté
4,C'est bon
3,"Des chaussures confortables, mais pour jouer au tennis régulièrement, elles se sont usées assez rapidement, en 4 mois environ. J'étais content d'eux tant qu'ils ont duré, mais je m'attendais à ce qu'ils durent un peu plus longtemps."
